,GPStime,snr,centralFreq,confidence,label
2118,1240912251.469,7.71,724.568,0.971,Scattered_Light
2119,1240912537.313,7.553,93.497,1.0,Blip
2120,1240912853.664,13.201,1654.984,0.976,Whistle
2121,1240913744.625,18.279,3409.167,0.994,Low_Frequency_Lines
2122,1240914774.125,8.558,2721.355,0.995,Scattered_Light
2123,1240914788.594,7.878,2930.829,0.995,Low_Frequency_Lines
2124,1240920857.125,12.26,3409.167,0.923,Low_Frequency_Lines
2125,1240921610.375,37.166,3835.788,0.994,Low_Frequency_Lines
2126,1240922121.625,10.179,2634.428,0.937,Low_Frequency_Lines
2127,1240924416.456,73.372,2655.339,0.992,Koi_Fish
2128,1240926036.563,7.55,20.04,0.999,Low_Frequency_Lines
2129,1240926922.102,7.577,3838.976,0.983,Whistle
2130,1240927583.727,7.718,30.952,0.989,Low_Frequency_Burst
2131,1240928151.781,8.645,23.057,0.96,Low_Frequency_Burst
2132,1240928275.492,7.523,2651.144,0.997,Low_Frequency_Burst
2133,1240929457.875,16.886,3267.727,0.999,Scattered_Light
2134,1240934365.73,16.619,61.335,0.995,Tomte
2135,1240934935.469,12.213,1660.984,0.987,Low_Frequency_Burst
2136,1240935205.031,8.641,3201.357,0.995,Low_Frequency_Burst
2137,1240935596.57,8.237,409.924,0.91,Whistle
2138,1240936149.883,7.7,3428.772,0.93,Whistle
2139,1240938948.24,7.98,96.359,1.0,Blip
2140,1240940677.578,9.138,25.047,1.0,Low_Frequency_Burst
2141,1240941002.115,9.077,3247.166,1.0,Blip
2142,1240941164.496,8.429,419.866,0.983,Whistle
2143,1240945279.008,7.54,295.91,0.999,Whistle
2144,1240947125.102,7.918,425.377,0.999,Whistle
2145,1240948517.648,8.169,295.732,1.0,Whistle
2146,1240949023.133,7.578,407.186,0.978,Whistle
2147,1240951219.43,7.671,297.87,0.99,Whistle
2148,1240951403.281,7.995,1419.213,0.999,Scattered_Light
2149,1240954860.896,19.086,2679.763,1.0,Blip
2150,1240963155.463,35.694,2489.561,0.933,Koi_Fish
2151,1240969090.289,7.55,20.714,0.931,Low_Frequency_Burst
2152,1240969151.305,8.346,23.057,0.965,Low_Frequency_Burst
2153,1240969161.895,27.411,73.85,0.983,Tomte
2154,1240970906.461,7.546,2119.308,0.944,Whistle
2155,1240975484.258,7.992,369.785,0.916,Whistle
2156,1240975598.668,65.399,161.018,1.0,Koi_Fish
2157,1240976383.055,9.141,425.942,0.94,Whistle
2158,1240976798.555,8.159,477.055,0.995,Whistle
2159,1240977732.633,8.011,3930.068,0.996,Whistle
2160,1240979811.391,8.691,3881.874,0.983,Low_Frequency_Burst
2161,1240980581.932,104.819,295.994,1.0,Koi_Fish
2162,1240981520.921,10.823,203.375,1.0,Blip
2163,1240982666.617,7.798,295.732,0.988,Whistle
2164,1240984502.867,8.976,416.03,0.913,Whistle
2165,1240987480.02,1182.352,3703.979,1.0,Extremely_Loud
2166,1240992718.76,7.688,67.784,0.993,Blip
2167,1240997895.69,175.126,3945.854,0.954,Koi_Fish
2168,1241003528.02,13.805,61.335,0.996,Tomte
2169,1241005088.951,7.607,71.925,0.999,Blip
2170,1241005804.598,922.2,3881.874,1.0,Extremely_Loud
2171,1241005824.758,7.903,427.887,0.973,Whistle
2172,1241006801.038,12.443,201.12,0.991,Blip
2173,1241008965.582,7.77,44.865,0.909,Tomte
2174,1241010216.688,7.949,118.971,1.0,Blip
2175,1241014099.607,528.822,1567.824,1.0,Extremely_Loud
2176,1241015684.546,8.184,171.608,0.999,Blip
2177,1241016272.781,7.574,20.195,0.937,Low_Frequency_Lines
2178,1241016528.148,8.669,420.411,0.944,Whistle
2179,1241020030.682,8.616,93.497,1.0,Blip
2180,1241022284.224,105.124,365.451,0.997,Koi_Fish
2181,1241029887.109,7.598,20.195,1.0,Low_Frequency_Burst
2182,1241031186.843,9.358,2256.651,1.0,Blip
2183,1241039958.049,7.936,80.3,0.993,Blip
2184,1241104225.125,13.085,3703.979,0.993,Low_Frequency_Lines
2185,1241105623.094,7.607,3945.854,0.999,Low_Frequency_Burst
2186,1241106385.445,9.077,425.377,0.992,Whistle
2187,1241107111.188,11.168,30.952,0.999,Scattered_Light
2188,1241107538.219,7.761,2975.233,0.991,Scattered_Light
2189,1241111850.852,10.136,771.235,0.994,Whistle
2190,1241112930.849,7.538,99.892,0.955,Blip
2191,1241114465.844,9.386,3249.652,1.0,Low_Frequency_Lines
2192,1241116333.352,8.42,425.377,0.995,Whistle
2193,1241118049.586,8.067,20.195,0.961,Low_Frequency_Burst
2194,1241118052.695,10.422,2783.969,0.952,Low_Frequency_Lines
2195,1241119769.62,82.67,295.994,1.0,Koi_Fish
2196,1241121397.656,9.624,3983.241,0.943,Low_Frequency_Burst
2197,1241122726.354,22.756,1644.648,0.999,Koi_Fish
2198,1241125888.102,7.717,413.779,0.984,Whistle
2199,1241126226.805,7.924,20.195,0.955,Low_Frequency_Lines
2200,1241129105.387,34.834,131.936,0.998,Extremely_Loud
2201,1241129258.742,8.626,425.377,0.966,Whistle
2202,1241129263.527,61.479,2029.314,0.994,Koi_Fish
2203,1241135795.563,8.16,723.299,0.974,Scattered_Light
2204,1241136351.779,4360.343,3006.243,1.0,Extremely_Loud
2205,1241138653.539,7.856,3655.568,0.994,Whistle
2206,1241140300.336,7.548,425.377,0.986,Whistle
2207,1241141837.156,17.235,24.727,0.986,Low_Frequency_Burst
2208,1241144435.133,8.919,26.59,1.0,Low_Frequency_Burst
2209,1241148138.102,8.2,1684.732,1.0,Low_Frequency_Burst
2210,1241154388.586,9.5,425.377,0.994,Whistle
2211,1241158164.819,11.878,171.608,1.0,Blip
2212,1241158533.031,10.711,107.622,0.99,Scratchy
2213,1241158630.156,8.464,135.361,0.994,Scratchy
2214,1241163405.692,11.259,168.838,0.999,Blip
2215,1241163740.41,15.636,61.335,0.989,Tomte
2216,1241164547.821,108.29,3983.241,0.997,Koi_Fish
2217,1241164671.661,69.562,3983.241,0.999,Koi_Fish
2218,1241164759.049,22.445,3427.638,0.978,Koi_Fish
2219,1241168771.909,7.949,135.368,1.0,Blip
2220,1241172493.898,7.726,417.226,0.903,Whistle
2221,1241174861.012,69.902,241.258,0.999,Extremely_Loud
2222,1241177235.209,216.995,2819.014,1.0,Extremely_Loud
2223,1241185623.896,13.868,112.576,0.958,Blip
2224,1241193653.036,36.909,1820.475,0.998,Koi_Fish
2225,1241193658.644,14.575,2389.146,1.0,Blip
2226,1241201999.323,155.546,1251.317,0.903,Koi_Fish
2227,1241206522.175,42.536,3429.515,1.0,Koi_Fish
2228,1241208199.313,7.526,19.299,1.0,Low_Frequency_Lines
2229,1241227819.768,39.636,583.69,1.0,Koi_Fish
2230,1241234075.879,12.682,63.212,0.934,Tomte
2231,1241234240.927,17.45,841.317,1.0,Blip
2232,1241240270.675,12.868,1785.93,1.0,Blip
2233,1241261662.833,48.039,3913.013,0.952,Koi_Fish
2234,1241261664.778,16.058,3990.298,1.0,Blip
2235,1241266946.335,8.09,146.888,1.0,Blip
2236,1241270282.154,2611.975,3350.311,1.0,Extremely_Loud
2237,1241270537.16,7.509,425.377,0.981,Whistle
2238,1241271116.857,60.541,2378.556,1.0,Koi_Fish
2239,1241271555.406,93.539,1197.737,1.0,Scratchy
2240,1241274315.984,8.323,26.59,0.996,Low_Frequency_Burst
2241,1241275305.48,7.746,413.779,0.978,Whistle
2242,1241275390.633,8.598,293.808,0.998,Whistle
2243,1241277652.074,27.001,2606.288,0.999,Tomte
2244,1241278066.66,62.104,3006.243,0.965,Koi_Fish
2245,1241278380.227,11.059,291.401,0.942,Whistle
2246,1241282607.688,8.571,220.259,0.996,Low_Frequency_Lines
2247,1241285645.227,114.756,3954.153,0.973,Whistle
2248,1241285713.91,9.343,387.04,0.988,Whistle
2249,1241287180.017,75.811,3985.119,0.999,Koi_Fish
2250,1241292346.551,8.201,136.131,0.989,Blip
2251,1241292835.662,11.011,110.258,0.948,Blip
2252,1241293078.309,21.006,2121.764,1.0,Tomte
2253,1241294905.748,31.018,3703.979,0.999,Koi_Fish
2254,1241299875.117,7.709,30.952,0.981,Low_Frequency_Burst
2255,1241301756.188,8.248,30.952,0.999,Low_Frequency_Lines
2256,1241306766.152,119.801,3582.116,0.939,Koi_Fish
2257,1241307935.125,8.855,1318.608,0.974,Scattered_Light
2258,1241313791.488,7.691,65.135,0.986,Blip
2259,1241319227.816,12.748,75.727,0.991,Tomte
2260,1241320961.719,9.484,35.383,1.0,Scattered_Light
2261,1241320965.594,15.351,2583.728,0.999,Scattered_Light
2262,1241330978.211,8.402,163.208,0.966,Whistle
2263,1241334312.621,34.447,243.135,1.0,Koi_Fish
2264,1241334412.102,8.332,869.33,0.996,Whistle
2265,1241341045.924,41.844,2439.979,0.996,Koi_Fish
2266,1241342742.726,18.317,373.879,1.0,Blip
2267,1241345945.273,8.619,291.401,0.999,Whistle
2268,1241348418.633,7.868,2071.421,0.992,Whistle
2269,1241348593.586,8.732,403.195,0.973,Whistle
2270,1241353036.663,90.518,3983.241,0.988,Koi_Fish
2271,1241353397.603,13.584,203.982,1.0,Blip
2272,1241353921.938,353.894,131.936,1.0,Extremely_Loud
2273,1241355289.429,79.657,1267.535,0.997,Koi_Fish
2274,1241356146.129,8.637,1526.103,0.983,Tomte
2275,1241356817.012,7.859,3546.369,0.996,Whistle
2276,1241358459.527,26.354,516.187,0.978,Tomte
2277,1241358664.889,62.74,161.018,1.0,Koi_Fish
2278,1241359201.254,7.921,2964.093,0.986,Scattered_Light
2279,1241374628.906,9.942,59.96,0.996,Low_Frequency_Lines
2280,1241375001.234,10.312,1506.581,1.0,Low_Frequency_Burst
2281,1241375228.844,10.133,220.259,0.929,Low_Frequency_Burst
2282,1241375238.469,13.393,3813.464,0.97,Low_Frequency_Burst
2283,1241375272.531,8.028,212.519,0.994,Low_Frequency_Burst
2284,1241375329.781,7.759,41.642,0.973,Low_Frequency_Burst
2285,1241375402.188,8.474,519.256,0.996,Low_Frequency_Lines
2286,1241375618.469,12.661,26.59,0.997,Low_Frequency_Burst
2287,1241375953.703,10.105,677.222,1.0,Low_Frequency_Burst
2288,1241376065.969,7.647,20.838,0.953,Low_Frequency_Lines
2289,1241377025.875,40.279,1461.986,0.997,Low_Frequency_Lines
2290,1241378008.594,16.472,3872.13,1.0,Scattered_Light
2291,1241380131.094,8.011,3464.271,1.0,Low_Frequency_Lines
2292,1241380818.156,9.355,23.057,0.99,Low_Frequency_Burst
2293,1241381784.938,11.246,3464.271,0.944,Scattered_Light
2294,1241382547.219,8.373,20.195,1.0,Low_Frequency_Lines
2295,1241383242.938,7.649,1564.099,0.997,Low_Frequency_Lines
2296,1241385214.891,12.219,28.467,0.993,Scattered_Light
2297,1241385933.125,16.394,3582.116,0.995,Low_Frequency_Lines
2298,1241386194.594,9.153,216.51,0.991,Low_Frequency_Lines
2299,1241388816.375,7.57,914.134,0.939,Low_Frequency_Lines
2300,1241388826.594,38.758,1097.248,1.0,Scattered_Light
2301,1241389283.289,25.804,3858.798,0.972,Whistle
2302,1241389325.148,43.298,1649.437,0.999,Whistle
2303,1241389388.625,33.274,3813.464,0.956,Scattered_Light
2304,1241389524.586,179.38,595.365,0.938,Whistle
2305,1241389832.625,33.455,3693.803,0.986,Low_Frequency_Lines
2306,1241390238.438,9.388,27.78,0.937,Low_Frequency_Lines
2307,1241390887.375,21.73,3582.116,0.996,Low_Frequency_Lines
2308,1241392398.406,7.599,3192.406,0.996,Low_Frequency_Lines
2309,1241393129.625,26.431,3409.167,0.968,Scattered_Light
2310,1241393711.906,7.756,20.195,1.0,Low_Frequency_Lines
2311,1241394495.125,8.933,1928.011,0.997,Low_Frequency_Lines
2312,1241394824.406,7.724,26.157,0.971,Scattered_Light
2313,1241395555.713,30.299,2380.434,0.952,Koi_Fish
2314,1241395588.176,888.631,3457.886,0.971,Koi_Fish
2315,1241395818.125,11.244,3240.109,0.977,Low_Frequency_Lines
2316,1241396229.375,18.516,2378.556,0.958,Low_Frequency_Lines
2317,1241397011.594,7.556,1644.648,0.995,Low_Frequency_Lines
2318,1241398554.357,197.793,2029.314,0.927,Koi_Fish
2319,1241399234.563,8.498,1462.128,0.986,Low_Frequency_Lines
2320,1241399388.969,7.997,26.59,0.911,Low_Frequency_Burst
2321,1241400421.125,47.201,3703.979,0.991,Low_Frequency_Lines
2322,1241400644.469,7.893,23.057,0.939,Low_Frequency_Burst
2323,1241400686.125,12.515,3329.919,1.0,Low_Frequency_Lines
2324,1241401039.875,24.942,677.222,0.972,Low_Frequency_Lines
2325,1241401077.125,22.693,3201.357,0.967,Low_Frequency_Lines
2326,1241401240.125,14.294,3136.171,0.997,Low_Frequency_Lines
2327,1241401367.625,19.595,2964.093,0.972,Low_Frequency_Lines
2328,1241401434.875,23.638,3030.486,0.992,Low_Frequency_Lines
2329,1241401465.875,31.155,2398.222,0.936,Low_Frequency_Lines
2330,1241402293.305,7.617,285.157,0.959,Whistle
2331,1241402953.875,19.466,3582.116,0.987,Scattered_Light
2332,1241403015.125,18.61,3582.116,0.969,Low_Frequency_Lines
2333,1241403432.109,8.032,21.248,0.998,Low_Frequency_Burst
2334,1241403850.813,7.911,202.809,1.0,Low_Frequency_Lines
2335,1241404545.992,8.902,446.079,0.939,Whistle
2336,1241405137.711,8.865,3806.693,0.943,Whistle
2337,1241405148.625,17.374,2378.556,0.999,Low_Frequency_Lines
2338,1241405187.031,9.198,912.972,0.996,Scattered_Light
2339,1241405390.11,132.588,447.013,0.993,Koi_Fish
2340,1241405503.969,9.316,20.838,0.957,Low_Frequency_Burst
2341,1241405721.375,11.437,154.925,0.993,Low_Frequency_Lines
2342,1241405932.375,8.065,20.199,0.998,Low_Frequency_Lines
2343,1241406861.773,7.878,295.732,0.999,Whistle
2344,1241407372.031,10.057,2636.306,0.985,Scattered_Light
2345,1241407443.464,30.555,363.574,1.0,Koi_Fish
2346,1241407569.594,8.285,2786.934,0.917,Low_Frequency_Lines
2347,1241407985.625,7.729,3489.112,0.948,Low_Frequency_Lines
2348,1241408534.531,8.687,93.552,0.958,Low_Frequency_Burst
2349,1241408816.875,13.706,220.266,0.969,Low_Frequency_Lines
2350,1241408869.625,19.349,3409.167,0.987,Scattered_Light
2351,1241409225.109,9.591,912.009,0.924,Low_Frequency_Burst
2352,1241410590.625,12.589,23.057,0.971,Low_Frequency_Lines
2353,1241410864.594,10.094,28.467,1.0,Scattered_Light
2354,1241411087.32,7.58,419.443,0.984,Whistle
2355,1241411146.398,8.914,26.59,0.917,Low_Frequency_Burst
2356,1241412250.188,8.53,221.823,0.91,Scattered_Light
2357,1241412727.531,8.584,216.51,0.985,Low_Frequency_Lines
2358,1241412873.406,8.594,23.057,0.999,Low_Frequency_Lines
2359,1241412914.375,24.688,602.944,0.931,Low_Frequency_Lines
2360,1241413321.875,13.678,216.51,0.986,Low_Frequency_Lines
2361,1241414679.031,8.689,30.952,1.0,Low_Frequency_Burst
2362,1241416324.672,8.022,26.59,0.956,Low_Frequency_Burst
2363,1241416461.438,10.074,3352.189,0.996,Scattered_Light
2364,1241416564.688,12.569,1323.846,1.0,Low_Frequency_Lines
2365,1241416619.625,16.412,3201.357,0.991,Low_Frequency_Lines
2366,1241416629.375,9.955,2681.0,1.0,Low_Frequency_Lines
2367,1241416729.727,7.61,357.194,0.957,Whistle
2368,1241416983.375,19.363,3427.638,1.0,Scattered_Light
2369,1241418601.742,7.743,291.401,1.0,Whistle
2370,1241418668.719,7.751,18.134,0.986,Low_Frequency_Burst
2371,1241419125.625,18.579,1928.011,0.969,Low_Frequency_Lines
2372,1241419240.785,8.043,413.2,0.997,Whistle
2373,1241420444.719,8.936,35.147,0.997,Scattered_Light
2374,1241421122.255,16.139,248.315,1.0,Blip
2375,1241421424.125,35.178,1246.566,0.941,Low_Frequency_Lines
2376,1241421476.227,9.342,413.2,0.998,Whistle
2377,1241422040.602,7.656,331.744,0.99,Whistle
2378,1241422617.969,7.65,20.195,0.992,Low_Frequency_Lines
2379,1241423310.844,9.369,23.057,0.993,Low_Frequency_Lines
2380,1241423344.188,7.966,3201.357,0.979,Low_Frequency_Lines
2381,1241426427.813,7.531,164.334,0.995,Low_Frequency_Lines
2382,1241426504.656,11.356,2706.379,1.0,Scattered_Light
2383,1241426889.125,10.876,2635.576,0.986,Low_Frequency_Lines
2384,1241429942.219,8.237,30.952,1.0,Low_Frequency_Burst
2385,1241429965.656,9.354,3088.05,0.971,Low_Frequency_Burst
2386,1241430068.531,9.195,20.195,0.974,Low_Frequency_Lines
2387,1241431080.563,7.846,1291.497,1.0,Low_Frequency_Lines
2388,1241431782.75,7.646,20.195,0.965,Low_Frequency_Burst
2389,1241433668.031,8.465,20.195,0.991,Low_Frequency_Burst
2390,1241433956.813,7.727,2634.428,0.997,Low_Frequency_Lines
2391,1241435548.148,11.691,386.276,0.999,Whistle
2392,1241436145.594,7.515,914.134,0.999,Low_Frequency_Lines
2393,1241437450.866,7.908,118.971,1.0,Blip
2394,1241438862.395,10.559,2114.846,0.999,Whistle
2395,1241438933.875,7.929,364.578,0.986,Scattered_Light
2396,1241438979.109,7.612,26.59,0.997,Low_Frequency_Burst
2397,1241439243.362,58.34,3985.119,0.999,Koi_Fish
2398,1241439699.531,8.491,447.013,1.0,Low_Frequency_Lines
2399,1241441784.344,8.317,1644.648,0.98,Low_Frequency_Lines
2400,1241442731.906,8.706,3908.818,0.997,Scattered_Light
2401,1241443035.719,8.352,2337.938,0.998,Scattered_Light
2402,1241443531.656,7.93,3983.241,0.996,Low_Frequency_Burst
2403,1241443686.813,9.389,3080.93,0.935,Low_Frequency_Lines
2404,1241447403.42,272.674,3367.249,1.0,Extremely_Loud
2405,1241449206.938,8.243,26.14,0.998,Scattered_Light
2406,1241455220.299,120.961,3409.167,0.999,Koi_Fish
2407,1241458265.842,16.036,110.258,0.956,Tomte
2408,1241459829.313,391.562,3464.271,1.0,Extremely_Loud
2409,1241463565.125,9.948,1553.777,0.999,Low_Frequency_Lines
2410,1241465107.625,43.759,3983.241,0.996,Low_Frequency_Lines
2411,1241465977.031,7.843,18.295,0.999,Low_Frequency_Burst
2412,1241466408.875,12.008,26.59,0.999,Low_Frequency_Lines
2413,1241466415.875,14.193,28.568,0.99,Low_Frequency_Lines
2414,1241466496.438,9.285,3201.357,0.999,Low_Frequency_Lines
2415,1241466514.156,10.303,2783.969,0.965,Low_Frequency_Lines
2416,1241467003.781,13.21,300.189,1.0,Scattered_Light
2417,1241467837.187,11.37,146.888,1.0,Blip
2418,1241467915.156,8.741,2965.97,1.0,Scattered_Light
2419,1241468378.625,10.854,3746.261,1.0,Low_Frequency_Lines
2420,1241468651.094,8.686,2378.556,0.997,Low_Frequency_Lines
2421,1241468916.375,12.534,2061.918,0.999,Low_Frequency_Lines
2422,1241469204.428,7.808,123.333,0.999,Blip
2423,1241469241.125,15.009,2672.706,0.934,Low_Frequency_Lines
2424,1241469570.594,11.388,29.698,0.992,Scattered_Light
2425,1241469715.656,7.746,24.934,0.991,Scattered_Light
2426,1241469752.813,9.073,608.593,0.978,Low_Frequency_Lines
2427,1241469807.383,7.584,2680.858,0.961,Whistle
2428,1241471037.875,12.871,224.075,0.997,Low_Frequency_Lines
2429,1241471271.875,11.736,912.972,0.997,Low_Frequency_Lines
2430,1241471301.625,15.884,3136.171,1.0,Low_Frequency_Lines
2431,1241471480.125,19.602,2284.315,0.9,Low_Frequency_Lines
2432,1241471533.875,16.914,447.013,1.0,Scattered_Light
2433,1241471798.875,17.198,2920.99,0.985,Low_Frequency_Lines
2434,1241472894.375,19.35,2834.458,0.929,Low_Frequency_Lines
2435,1241473129.531,8.131,29.209,0.933,Low_Frequency_Lines
2436,1241473399.875,29.562,3881.874,0.959,Scattered_Light
2437,1241473495.852,7.565,555.53,0.987,Whistle
2438,1241473704.656,9.522,26.157,0.994,Low_Frequency_Burst
2439,1241475966.125,9.339,3134.061,0.996,Low_Frequency_Lines
2440,1241475970.625,9.168,1405.862,0.901,Scattered_Light
2441,1241476075.031,9.147,2920.99,0.938,Low_Frequency_Lines
2442,1241476728.438,9.494,23.057,0.96,Low_Frequency_Lines
2443,1241477083.719,7.756,20.195,0.924,Low_Frequency_Burst
2444,1241477466.531,9.164,256.943,1.0,Scattered_Light
2445,1241479102.625,7.739,253.586,0.948,Low_Frequency_Lines
2446,1241479614.945,8.192,276.268,0.986,Whistle
2447,1241479949.859,29.002,3749.314,0.926,Whistle
2448,1241480131.438,8.708,1267.535,0.983,Low_Frequency_Lines
2449,1241481705.469,11.666,26.59,0.962,Scattered_Light
2450,1241482066.594,8.369,3192.406,0.998,Low_Frequency_Lines
2451,1241482438.344,7.873,19.406,0.966,Low_Frequency_Lines
2452,1241482724.656,12.355,3133.541,1.0,Scattered_Light
2453,1241482963.41,11.773,3059.082,0.981,Tomte
2454,1241483558.156,10.753,26.157,0.901,Low_Frequency_Lines
2455,1241483733.727,45.856,2854.796,0.917,Whistle
2456,1241483761.773,30.394,3986.464,0.995,Whistle
2457,1241483808.039,20.155,3030.486,1.0,Extremely_Loud
2458,1241485970.281,8.189,1563.095,1.0,Low_Frequency_Lines
2459,1241486038.656,11.355,29.937,0.999,Scattered_Light
2460,1241486059.266,7.546,26.59,0.995,Scattered_Light
2461,1241486629.594,9.655,3764.125,0.965,Low_Frequency_Lines
2462,1241486754.531,7.601,33.947,0.927,Low_Frequency_Burst
2463,1241486802.109,7.548,3464.271,1.0,Low_Frequency_Burst
2464,1241486825.688,13.112,2741.265,1.0,Scattered_Light
2465,1241486856.969,12.113,3006.243,0.991,Low_Frequency_Burst
2466,1241487005.781,11.738,3908.818,1.0,Low_Frequency_Burst
2467,1241487357.281,7.645,19.406,0.978,Low_Frequency_Lines
2468,1241488006.947,8.549,96.359,0.999,Blip
2469,1241488064.125,18.772,3240.109,0.999,Low_Frequency_Lines
2470,1241488127.906,12.23,2479.719,0.995,Low_Frequency_Lines
2471,1241488351.625,12.595,3240.109,0.986,Low_Frequency_Lines
2472,1241488380.344,8.305,2489.561,0.987,Low_Frequency_Lines
2473,1241489970.988,26.791,4028.576,0.993,Blip
2474,1241490103.719,16.117,3409.167,0.97,Low_Frequency_Burst
2475,1241490880.4,7.864,3724.317,0.997,Blip
2476,1241491072.469,9.126,363.574,1.0,Low_Frequency_Lines
2477,1241491600.313,8.352,295.994,1.0,Low_Frequency_Lines
2478,1241492347.38,18.341,1542.817,0.999,Blip
2479,1241492355.117,8.735,26.59,1.0,Low_Frequency_Burst
2480,1241492387.625,16.47,3746.261,0.966,Scattered_Light
2481,1241493647.375,20.736,3881.874,0.989,Low_Frequency_Lines
2482,1241495333.281,10.067,853.378,0.9,Low_Frequency_Burst
2483,1241496562.469,9.951,24.251,0.952,Low_Frequency_Burst
2484,1241498264.133,7.571,310.768,0.981,Whistle
2485,1241498305.469,9.507,3409.167,0.941,Low_Frequency_Burst
2486,1241498311.922,8.326,23.057,0.997,Low_Frequency_Burst
2487,1241498814.125,14.012,23.057,0.995,Low_Frequency_Lines
2488,1241499902.328,8.278,2098.726,0.999,Low_Frequency_Burst
2489,1241501697.438,34.562,30.952,1.0,Scattered_Light
2490,1241501851.594,8.125,18.134,0.987,Low_Frequency_Burst
2491,1241502529.43,8.019,291.401,0.999,Whistle
2492,1241503085.375,7.575,3367.249,0.982,Low_Frequency_Lines
2493,1241503534.625,34.314,3983.241,0.976,Low_Frequency_Lines
2494,1241503604.375,48.307,3983.241,0.982,Scattered_Light
2495,1241503927.197,1404.238,3983.241,0.986,Extremely_Loud
2496,1241504501.838,135.84,1928.011,0.982,Extremely_Loud
2497,1241505176.164,7.587,198.545,0.997,Whistle
2498,1241505664.906,9.31,26.59,0.969,Scattered_Light
2499,1241506217.125,9.464,221.823,0.969,Low_Frequency_Lines
2500,1241508087.281,7.553,3582.116,0.974,Low_Frequency_Lines
2501,1241508251.423,25.576,684.279,0.999,Blip
2502,1241508320.453,7.607,20.195,1.0,Low_Frequency_Burst
2503,1241508541.141,8.83,3409.167,1.0,Low_Frequency_Burst
2504,1241509434.125,19.857,3881.874,0.966,Low_Frequency_Lines
2505,1241511124.719,8.324,825.505,0.938,Low_Frequency_Burst
2506,1241514311.156,10.03,3813.464,0.995,Low_Frequency_Burst
2507,1241514367.805,9.616,1432.619,0.958,Whistle
2508,1241514474.094,12.789,25.298,0.906,Scattered_Light
2509,1241523113.281,7.719,20.195,0.99,Low_Frequency_Lines
2510,1241524059.695,7.686,3194.324,1.0,Whistle
2511,1241524275.625,12.512,3249.652,0.918,Scattered_Light
2512,1241524751.98,8.28,2337.308,0.975,Whistle
2513,1241525590.641,11.7,3457.886,0.987,Scattered_Light
2514,1241525709.32,7.779,291.401,0.999,Whistle
2515,1241526033.647,21.853,242.262,0.997,Blip
2516,1241526045.023,9.028,415.372,0.951,Whistle
2517,1241529317.125,16.519,3881.874,0.994,Scattered_Light
2518,1241529889.781,12.341,3881.874,0.998,Scattered_Light
2519,1241530148.016,7.611,23.057,0.961,Low_Frequency_Burst
2520,1241530308.148,9.132,291.401,0.998,Whistle
2521,1241530409.875,11.311,241.258,0.941,Low_Frequency_Lines
2522,1241531018.813,7.84,20.411,0.992,Low_Frequency_Lines
2523,1241532213.844,8.367,20.195,0.983,Low_Frequency_Burst
2524,1241534619.813,24.072,3146.814,0.998,Scattered_Light
2525,1241535360.592,12.348,198.803,0.945,Blip
2526,1241540771.534,22.68,2199.774,0.999,Blip
2527,1241540965.188,8.666,28.467,0.962,Scattered_Light
2528,1241543189.477,7.628,407.186,0.914,Whistle
2529,1241557681.777,890.528,3237.069,0.975,Koi_Fish
2530,1241558845.457,538.87,1267.535,1.0,Extremely_Loud
2531,1241561130.73,93.952,3133.541,1.0,Extremely_Loud
2532,1241561418.154,11.49,3987.436,0.955,Blip
2533,1241561603.254,8.528,55.139,0.991,Tomte
2534,1241562644.588,9.807,136.131,0.998,Blip
2535,1241579467.935,34.014,2341.528,0.985,Koi_Fish
2536,1241581061.162,29.614,131.936,0.973,Koi_Fish
2537,1241582305.587,16.439,1715.027,1.0,Blip
2538,1241585670.973,727.316,3983.241,0.906,Extremely_Loud
2539,1241585735.98,26.268,3059.082,0.968,Tomte
2540,1241590672.269,12.392,167.468,1.0,Blip
2541,1241593175.957,10.038,1195.816,0.991,Tomte
2542,1241594042.879,12.088,73.85,0.991,Tomte
2543,1241594776.857,7.934,84.44,1.0,Blip
2544,1241595465.611,55.67,3703.979,1.0,Koi_Fish
2545,1241596388.48,66.137,1684.732,0.914,Koi_Fish
2546,1241599189.208,12.668,203.982,1.0,Blip
2547,1241602774.426,96.375,131.936,0.995,Koi_Fish
2548,1241606283.229,53.434,3983.241,1.0,Koi_Fish
2549,1241607485.291,53.189,677.222,0.955,Koi_Fish
2550,1241615391.916,51.181,834.26,0.995,Koi_Fish
2551,1241616281.701,39.934,363.574,0.993,Koi_Fish
2552,1241620570.425,11.733,171.608,1.0,Blip
2553,1241621358.608,45.103,3947.731,0.974,Koi_Fish
2554,1241622514.272,8.681,118.685,1.0,Blip
2555,1241627828.246,13.213,61.335,0.996,Tomte
2556,1241628128.938,10.007,31.188,0.996,Scattered_Light
2557,1241628829.47,10.459,2475.177,1.0,Blip
2558,1241642541.63,13.835,168.075,0.944,Blip
2559,1241642551.292,19.377,245.453,1.0,Blip
2560,1241643302.875,7.846,1267.535,0.978,Low_Frequency_Lines
2561,1241644575.989,8.011,197.812,1.0,Blip
2562,1241645364.555,10.905,422.183,0.995,Whistle
2563,1241645844.313,7.714,20.195,1.0,Low_Frequency_Lines
2564,1241646722.344,11.155,23.057,0.988,Low_Frequency_Burst
2565,1241647534.281,7.553,1315.201,0.935,Low_Frequency_Lines
2566,1241647767.375,13.621,971.864,0.988,Low_Frequency_Lines
